ticket_id,order_id,issue_type,created_time,resolved_time,status
TKT2645,ORD806,Refund,2024-04-07,2024-04-09 17:00:00,Closed
TKT2646,ORD6950,Wrong Item,2024-04-14,2024-04-14 16:00:00,Closed
TKT2647,ORD8090,Refund,2024-05-09,2024-05-11 06:00:00,Closed
TKT2648,ORD7119,Late Delivery,2024-05-09,2024-05-10 06:00:00,Closed
TKT2649,ORD2971,Late Delivery,2024-04-17,2024-04-17 07:00:00,Closed
TKT2650,ORD3299,Refund,2024-02-03,2024-02-04 11:00:00,Closed
TKT2651,ORD4572,Refund,2024-03-15,2024-03-17 09:00:00,Closed
TKT2652,ORD3014,Refund,2024-06-17,2024-06-18 21:00:00,Closed
TKT2653,ORD2785,Wrong Item,2024-06-20,2024-06-20 10:00:00,Closed
TKT2654,ORD5187,Wrong Item,2024-01-30,2024-01-31 22:00:00,Closed
TKT2655,ORD4528,Refund,2024-02-13,2024-02-15 22:00:00,Closed
TKT2656,ORD1236,Refund,2024-06-27,2024-06-27 08:00:00,Closed
TKT2657,ORD6477,Damaged Item,2024-01-03,2024-01-04 02:00:00,Closed
TKT2658,ORD1940,Wrong Item,2024-03-14,2024-03-16 22:00:00,Closed
TKT2659,ORD1516,Late Delivery,2024-03-25,2024-03-26 15:00:00,Closed
TKT2660,ORD2587,Wrong Item,2024-03-10,2024-03-12 07:00:00,Closed
TKT2661,ORD7207,Damaged Item,2024-06-24,2024-06-26 21:00:00,Closed
TKT2662,ORD9205,Wrong Item,2024-06-04,2024-06-05 16:00:00,Closed
TKT2663,ORD1621,Wrong Item,2024-05-24,2024-05-26 07:00:00,Closed
TKT2664,ORD6328,Damaged Item,2024-03-30,2024-04-01 01:00:00,Closed
TKT2665,ORD3464,Wrong Item,2024-06-13,2024-06-14 05:00:00,Closed
TKT2666,ORD7437,Damaged Item,2024-03-29,2024-03-30 17:00:00,Closed
TKT2667,ORD9704,Late Delivery,2024-03-19,2024-03-21 08:00:00,Closed
TKT2668,ORD5591,Damaged Item,2024-06-23,2024-06-24 02:00:00,Closed
TKT2669,ORD4449,Wrong Item,2024-01-18,2024-01-18 18:00:00,Closed
TKT2670,ORD231,Late Delivery,2024-06-10,2024-06-11 13:00:00,Closed
TKT2671,ORD4614,Refund,2024-02-13,2024-02-13 14:00:00,Closed
TKT2672,ORD8692,Wrong Item,2024-02-10,2024-02-11 23:00:00,Closed
TKT2673,ORD9316,Wrong Item,2024-04-28,2024-04-30 16:00:00,Closed
TKT2674,ORD7428,Late Delivery,2024-05-06,2024-05-07 07:00:00,Closed
TKT2675,ORD5701,Refund,2024-02-24,2024-02-25 07:00:00,Closed
TKT2676,ORD7160,Wrong Item,2024-02-25,2024-02-27 10:00:00,Closed
TKT2677,ORD1101,Wrong Item,2024-01-12,2024-01-15 00:00:00,Closed
TKT2678,ORD6309,Refund,2024-06-14,2024-06-14 14:00:00,Closed
TKT2679,ORD2858,Wrong Item,2024-04-06,2024-04-08 07:00:00,Closed
TKT2680,ORD8283,Damaged Item,2024-06-16,2024-06-16 14:00:00,Closed
TKT2681,ORD2241,Damaged Item,2024-04-14,2024-04-15 14:00:00,Closed
TKT2682,ORD9669,Damaged Item,2024-04-18,2024-04-19 08:00:00,Closed
TKT2683,ORD7018,Refund,2024-01-18,2024-01-20 17:00:00,Closed
TKT2684,ORD5710,Wrong Item,2024-02-17,2024-02-18 05:00:00,Closed
TKT2685,ORD4175,Damaged Item,2024-02-02,2024-02-02 12:00:00,Closed
TKT2686,ORD3622,Damaged Item,2024-02-20,2024-02-20 04:00:00,Closed
TKT2687,ORD6810,Wrong Item,2024-01-29,2024-01-29 13:00:00,Closed
TKT2688,ORD8615,Late Delivery,2024-05-09,2024-05-11 09:00:00,Closed
TKT2689,ORD2393,Refund,2024-03-07,2024-03-09 10:00:00,Closed
TKT2690,ORD2617,Refund,2024-01-10,2024-01-11 11:00:00,Closed
TKT2691,ORD8666,Damaged Item,2024-01-17,2024-01-18 21:00:00,Closed
TKT2692,ORD8200,Refund,2024-01-08,2024-01-10 16:00:00,Closed
TKT2693,ORD4741,Damaged Item,2024-01-16,2024-01-18 19:00:00,Closed
TKT2694,ORD6008,Damaged Item,2024-06-28,2024-06-29 18:00:00,Closed
TKT2695,ORD81,Late Delivery,2024-04-09,2024-04-11 06:00:00,Closed
TKT2696,ORD4560,Damaged Item,2024-01-24,2024-01-26 21:00:00,Closed
TKT2697,ORD3663,Wrong Item,2024-04-02,2024-04-04 13:00:00,Closed
TKT2698,ORD4599,Refund,2024-04-08,2024-04-09 16:00:00,Closed
TKT2699,ORD5234,Refund,2024-03-15,2024-03-17 21:00:00,Closed
TKT2700,ORD9098,Late Delivery,2024-05-07,2024-05-09 16:00:00,Closed
TKT2701,ORD6328,Damaged Item,2024-01-16,2024-01-18 06:00:00,Closed
TKT2702,ORD509,Wrong Item,2024-03-02,2024-03-03 12:00:00,Closed
TKT2703,ORD1702,Refund,2024-04-02,2024-04-03 03:00:00,Closed
TKT2704,ORD5409,Refund,2024-04-29,2024-04-30 16:00:00,Closed
TKT2705,ORD9607,Late Delivery,2024-05-10,2024-05-10 22:00:00,Closed
TKT2706,ORD2814,Late Delivery,2024-02-28,2024-02-28 19:00:00,Closed
TKT2707,ORD841,Damaged Item,2024-02-14,2024-02-16 20:00:00,Closed
TKT2708,ORD2371,Refund,2024-04-11,2024-04-11 07:00:00,Closed
TKT2709,ORD2349,Damaged Item,2024-01-17,2024-01-17 15:00:00,Closed
TKT2710,ORD1918,Damaged Item,2024-01-01,2024-01-01 21:00:00,Closed
TKT2711,ORD4266,Refund,2024-03-26,2024-03-28 13:00:00,Closed
TKT2712,ORD1486,Refund,2024-02-17,2024-02-17 10:00:00,Closed
TKT2713,ORD5066,Damaged Item,2024-03-14,2024-03-16 16:00:00,Closed
TKT2714,ORD3368,Damaged Item,2024-02-01,2024-02-03 16:00:00,Closed
TKT2715,ORD2016,Wrong Item,2024-06-01,2024-06-03 12:00:00,Closed
TKT2716,ORD2926,Refund,2024-03-03,2024-03-03 23:00:00,Closed
TKT2717,ORD5194,Late Delivery,2024-03-21,2024-03-23 09:00:00,Closed
TKT2718,ORD3215,Damaged Item,2024-04-26,2024-04-28 10:00:00,Closed
TKT2719,ORD6712,Late Delivery,2024-02-24,2024-02-24 02:00:00,Closed
TKT2720,ORD9010,Wrong Item,2024-06-29,2024-06-30 01:00:00,Closed
TKT2721,ORD2530,Damaged Item,2024-04-18,2024-04-19 11:00:00,Closed
TKT2722,ORD2662,Wrong Item,2024-06-21,2024-06-22 10:00:00,Closed
TKT2723,ORD8424,Damaged Item,2024-01-12,2024-01-12 05:00:00,Closed
TKT2724,ORD9003,Late Delivery,2024-04-06,2024-04-08 23:00:00,Closed
TKT2725,ORD7788,Damaged Item,2024-02-14,2024-02-16 10:00:00,Closed
TKT2726,ORD3821,Damaged Item,2024-02-07,2024-02-09 03:00:00,Closed
TKT2727,ORD977,Refund,2024-05-26,2024-05-27 06:00:00,Closed
TKT2728,ORD4142,Damaged Item,2024-05-16,2024-05-16 14:00:00,Closed
TKT2729,ORD4541,Damaged Item,2024-06-01,2024-06-03 14:00:00,Closed
TKT2730,ORD2506,Wrong Item,2024-06-23,2024-06-25 10:00:00,Closed
TKT2731,ORD1280,Damaged Item,2024-03-16,2024-03-18 22:00:00,Closed
TKT2732,ORD2521,Late Delivery,2024-02-18,2024-02-18 19:00:00,Closed
TKT2733,ORD2879,Late Delivery,2024-04-07,2024-04-08 02:00:00,Closed
TKT2734,ORD124,Wrong Item,2024-01-09,2024-01-10 14:00:00,Closed
TKT2735,ORD7754,Damaged Item,2024-05-06,2024-05-09 00:00:00,Closed
TKT2736,ORD1811,Damaged Item,2024-01-13,2024-01-14 18:00:00,Closed
TKT2737,ORD7150,Damaged Item,2024-04-01,2024-04-03 00:00:00,Closed
TKT2738,ORD8378,Refund,2024-01-20,2024-01-20 04:00:00,Closed
TKT2739,ORD544,Late Delivery,2024-02-27,2024-02-29 10:00:00,Closed
TKT2740,ORD893,Wrong Item,2024-06-25,2024-06-27 12:00:00,Closed
TKT2741,ORD9476,Wrong Item,2024-03-02,2024-03-03 16:00:00,Closed
TKT2742,ORD6982,Damaged Item,2024-01-12,2024-01-14 10:00:00,Closed
TKT2743,ORD5528,Damaged Item,2024-05-28,2024-05-29 15:00:00,Closed
TKT2744,ORD7744,Damaged Item,2024-01-19,2024-01-20 17:00:00,Closed
TKT2745,ORD7754,Late Delivery,2024-05-13,2024-05-13 21:00:00,Closed
TKT2746,ORD328,Refund,2024-06-20,2024-06-22 10:00:00,Closed
TKT2747,ORD1458,Refund,2024-04-09,2024-04-10 07:00:00,Closed
TKT2748,ORD5284,Damaged Item,2024-03-09,2024-03-09 10:00:00,Closed
TKT2749,ORD553,Wrong Item,2024-04-22,2024-04-23 09:00:00,Closed
TKT2750,ORD9053,Wrong Item,2024-01-07,2024-01-08 23:00:00,Closed
TKT2751,ORD5555,Wrong Item,2024-04-09,2024-04-11 22:00:00,Closed
TKT2752,ORD7350,Late Delivery,2024-02-19,2024-02-21 03:00:00,Closed
TKT2753,ORD5883,Refund,2024-05-25,2024-05-27 12:00:00,Closed
TKT2754,ORD8878,Late Delivery,2024-04-13,2024-04-14 10:00:00,Closed
TKT2755,ORD1054,Damaged Item,2024-05-21,2024-05-23 16:00:00,Closed
TKT2756,ORD1501,Late Delivery,2024-04-27,2024-04-27 23:00:00,Closed
TKT2757,ORD7123,Wrong Item,2024-02-18,2024-02-20 09:00:00,Closed
TKT2758,ORD7825,Wrong Item,2024-01-08,2024-01-09 01:00:00,Closed
TKT2759,ORD102,Damaged Item,2024-03-13,2024-03-14 13:00:00,Closed
TKT2760,ORD1158,Damaged Item,2024-04-04,2024-04-06 14:00:00,Closed
TKT2761,ORD3645,Wrong Item,2024-01-14,2024-01-14 21:00:00,Closed
TKT2762,ORD653,Late Delivery,2024-05-16,2024-05-17 22:00:00,Closed
TKT2763,ORD5437,Wrong Item,2024-01-03,2024-01-04 10:00:00,Closed
TKT2764,ORD3770,Damaged Item,2024-02-12,2024-02-13 23:00:00,Closed
TKT2765,ORD6569,Late Delivery,2024-04-19,2024-04-21 23:00:00,Closed
TKT2766,ORD7114,Late Delivery,2024-06-10,2024-06-11 00:00:00,Closed
TKT2767,ORD2139,Refund,2024-06-11,2024-06-12 06:00:00,Closed
TKT2768,ORD2784,Damaged Item,2024-05-07,2024-05-09 07:00:00,Closed
TKT2769,ORD4123,Damaged Item,2024-03-06,2024-03-06 14:00:00,Closed
TKT2770,ORD1769,Late Delivery,2024-06-24,2024-06-25 23:00:00,Closed
TKT2771,ORD9450,Damaged Item,2024-06-10,2024-06-10 14:00:00,Closed
TKT2772,ORD4925,Wrong Item,2024-06-27,2024-06-29 23:00:00,Closed
TKT2773,ORD2565,Damaged Item,2024-05-25,2024-05-25 17:00:00,Closed
TKT2774,ORD5676,Damaged Item,2024-03-12,2024-03-14 22:00:00,Closed
TKT2775,ORD242,Late Delivery,2024-04-16,2024-04-16 07:00:00,Closed
TKT2776,ORD9449,Damaged Item,2024-05-15,2024-05-16 00:00:00,Closed
TKT2777,ORD6861,Late Delivery,2024-01-28,2024-01-29 06:00:00,Closed
TKT2778,ORD9348,Wrong Item,2024-02-08,2024-02-08 06:00:00,Closed
TKT2779,ORD745,Late Delivery,2024-05-07,2024-05-08 05:00:00,Closed
TKT2780,ORD7295,Late Delivery,2024-03-02,2024-03-04 04:00:00,Closed
TKT2781,ORD3838,Refund,2024-01-26,2024-01-27 06:00:00,Closed
TKT2782,ORD9612,Late Delivery,2024-06-12,2024-06-13 06:00:00,Closed
TKT2783,ORD5374,Wrong Item,2024-06-06,2024-06-08 08:00:00,Closed
TKT2784,ORD2955,Late Delivery,2024-04-28,2024-04-28 19:00:00,Closed
TKT2785,ORD1487,Damaged Item,2024-04-21,2024-04-21 20:00:00,Closed
TKT2786,ORD3047,Wrong Item,2024-04-11,2024-04-11 22:00:00,Closed
TKT2787,ORD7738,Wrong Item,2024-04-26,2024-04-27 10:00:00,Closed
TKT2788,ORD9565,Late Delivery,2024-06-25,2024-06-26 02:00:00,Closed
TKT2789,ORD2214,Wrong Item,2024-01-25,2024-01-25 09:00:00,Closed
TKT2790,ORD7016,Damaged Item,2024-01-02,2024-01-04 13:00:00,Closed
TKT2791,ORD1543,Refund,2024-06-10,2024-06-11 18:00:00,Closed
TKT2792,ORD2938,Late Delivery,2024-05-16,2024-05-16 22:00:00,Closed
TKT2793,ORD7794,Refund,2024-05-16,2024-05-16 23:00:00,Closed
TKT2794,ORD9156,Damaged Item,2024-04-28,2024-04-29 06:00:00,Closed
TKT2795,ORD1617,Damaged Item,2024-01-30,2024-01-30 18:00:00,Closed
TKT2796,ORD7538,Damaged Item,2024-05-11,2024-05-13 11:00:00,Closed
TKT2797,ORD4209,Wrong Item,2024-01-01,2024-01-01 07:00:00,Closed
TKT2798,ORD880,Late Delivery,2024-03-08,2024-03-10 12:00:00,Closed
TKT2799,ORD8351,Wrong Item,2024-01-30,2024-01-30 23:00:00,Closed
TKT2800,ORD3063,Refund,2024-06-07,2024-06-09 10:00:00,Closed
TKT2801,ORD3002,Wrong Item,2024-03-22,2024-03-22 02:00:00,Closed
TKT2802,ORD9677,Damaged Item,2024-01-11,2024-01-12 15:00:00,Closed
TKT2803,ORD43,Late Delivery,2024-04-22,2024-04-24 13:00:00,Closed
TKT2804,ORD7007,Late Delivery,2024-03-31,2024-04-01 19:00:00,Closed
TKT2805,ORD729,Damaged Item,2024-04-30,2024-05-02 21:00:00,Closed
TKT2806,ORD1082,Wrong Item,2024-04-07,2024-04-09 13:00:00,Closed
TKT2807,ORD6845,Late Delivery,2024-03-26,2024-03-27 13:00:00,Closed
TKT2808,ORD1591,Damaged Item,2024-04-20,2024-04-21 00:00:00,Closed
TKT2809,ORD5177,Refund,2024-06-17,2024-06-19 18:00:00,Closed
TKT2810,ORD6645,Damaged Item,2024-06-29,2024-07-01 13:00:00,Closed
TKT2811,ORD6443,Late Delivery,2024-04-29,2024-04-30 01:00:00,Closed
TKT2812,ORD2775,Refund,2024-01-02,2024-01-03 06:00:00,Closed
TKT2813,ORD8928,Late Delivery,2024-02-24,2024-02-25 20:00:00,Closed
TKT2814,ORD605,Damaged Item,2024-06-07,2024-06-09 05:00:00,Closed
TKT2815,ORD8416,Refund,2024-05-02,2024-05-03 17:00:00,Closed
TKT2816,ORD6347,Wrong Item,2024-01-28,2024-01-28 02:00:00,Closed
TKT2817,ORD9505,Late Delivery,2024-05-05,2024-05-06 21:00:00,Closed
TKT2818,ORD8199,Refund,2024-04-26,2024-04-26 07:00:00,Closed
TKT2819,ORD2583,Late Delivery,2024-02-11,2024-02-13 03:00:00,Closed
TKT2820,ORD5653,Refund,2024-03-15,2024-03-15 07:00:00,Closed
TKT2821,ORD4339,Late Delivery,2024-06-25,2024-06-27 07:00:00,Closed
TKT2822,ORD228,Wrong Item,2024-01-14,2024-01-14 18:00:00,Closed
TKT2823,ORD2740,Late Delivery,2024-04-16,2024-04-16 07:00:00,Closed
TKT2824,ORD2152,Damaged Item,2024-06-22,2024-06-24 01:00:00,Closed
TKT2825,ORD5846,Damaged Item,2024-05-28,2024-05-28 17:00:00,Closed
TKT2826,ORD6011,Late Delivery,2024-01-26,2024-01-26 09:00:00,Closed
TKT2827,ORD3216,Late Delivery,2024-02-24,2024-02-26 04:00:00,Closed
TKT2828,ORD5185,Damaged Item,2024-01-02,2024-01-04 21:00:00,Closed
TKT2829,ORD9511,Late Delivery,2024-04-19,2024-04-21 11:00:00,Closed
TKT2830,ORD547,Damaged Item,2024-04-25,2024-04-26 00:00:00,Closed
TKT2831,ORD3583,Late Delivery,2024-03-20,2024-03-22 05:00:00,Closed
TKT2832,ORD7433,Refund,2024-06-15,2024-06-17 19:00:00,Closed
TKT2833,ORD6225,Late Delivery,2024-01-19,2024-01-21 19:00:00,Closed
TKT2834,ORD9981,Damaged Item,2024-06-28,2024-06-29 15:00:00,Closed
TKT2835,ORD1157,Late Delivery,2024-05-21,2024-05-21 16:00:00,Closed
TKT2836,ORD1965,Wrong Item,2024-01-07,2024-01-07 15:00:00,Closed
TKT2837,ORD9976,Damaged Item,2024-03-23,2024-03-24 18:00:00,Closed
TKT2838,ORD8756,Damaged Item,2024-06-04,2024-06-06 18:00:00,Closed
TKT2839,ORD7784,Refund,2024-04-25,2024-04-26 01:00:00,Closed
TKT2840,ORD2339,Damaged Item,2024-01-16,2024-01-16 09:00:00,Closed
TKT2841,ORD9305,Damaged Item,2024-05-04,2024-05-05 01:00:00,Closed
TKT2842,ORD1455,Wrong Item,2024-03-29,2024-03-31 09:00:00,Closed
TKT2843,ORD3205,Damaged Item,2024-06-21,2024-06-22 10:00:00,Closed
TKT2844,ORD4943,Wrong Item,2024-05-17,2024-05-19 02:00:00,Closed
TKT2845,ORD3610,Wrong Item,2024-03-05,2024-03-07 10:00:00,Closed
TKT2846,ORD853,Late Delivery,2024-02-09,2024-02-09 14:00:00,Closed
TKT2847,ORD3296,Late Delivery,2024-01-24,2024-01-26 13:00:00,Closed
TKT2848,ORD2308,Wrong Item,2024-06-10,2024-06-11 22:00:00,Closed
TKT2849,ORD322,Wrong Item,2024-03-29,2024-03-29 09:00:00,Closed
TKT2850,ORD819,Refund,2024-05-14,2024-05-14 16:00:00,Closed
TKT2851,ORD7897,Refund,2024-05-27,2024-05-29 22:00:00,Closed
TKT2852,ORD619,Refund,2024-03-02,2024-03-02 04:00:00,Closed
TKT2853,ORD8644,Damaged Item,2024-05-31,2024-06-01 03:00:00,Closed
TKT2854,ORD5243,Wrong Item,2024-05-16,2024-05-16 16:00:00,Closed
TKT2855,ORD7381,Damaged Item,2024-02-14,2024-02-14 03:00:00,Closed
TKT2856,ORD4508,Late Delivery,2024-05-02,2024-05-02 10:00:00,Closed
TKT2857,ORD3167,Late Delivery,2024-01-18,2024-01-18 22:00:00,Closed
TKT2858,ORD1675,Wrong Item,2024-03-17,2024-03-17 02:00:00,Closed
TKT2859,ORD4295,Refund,2024-05-26,2024-05-26 12:00:00,Closed
TKT2860,ORD6016,Wrong Item,2024-06-15,2024-06-17 06:00:00,Closed
TKT2861,ORD2633,Refund,2024-04-30,2024-04-30 20:00:00,Closed
TKT2862,ORD5151,Late Delivery,2024-05-08,2024-05-10 18:00:00,Closed
TKT2863,ORD265,Late Delivery,2024-02-06,2024-02-08 08:00:00,Closed
TKT2864,ORD250,Late Delivery,2024-03-24,2024-03-25 13:00:00,Closed
TKT2865,ORD8991,Refund,2024-06-02,2024-06-03 18:00:00,Closed
TKT2866,ORD7462,Late Delivery,2024-05-03,2024-05-04 08:00:00,Closed
TKT2867,ORD8393,Refund,2024-05-13,2024-05-15 00:00:00,Closed
TKT2868,ORD5541,Late Delivery,2024-03-28,2024-03-30 13:00:00,Closed
TKT2869,ORD2298,Refund,2024-06-06,2024-06-07 23:00:00,Closed
TKT2870,ORD433,Refund,2024-02-27,2024-02-28 07:00:00,Closed
TKT2871,ORD5675,Wrong Item,2024-03-25,2024-03-27 15:00:00,Closed
TKT2872,ORD402,Wrong Item,2024-05-24,2024-05-25 00:00:00,Closed
TKT2873,ORD9683,Refund,2024-06-20,2024-06-20 10:00:00,Closed
TKT2874,ORD4337,Damaged Item,2024-05-18,2024-05-20 07:00:00,Closed
TKT2875,ORD9754,Late Delivery,2024-03-24,2024-03-25 06:00:00,Closed
TKT2876,ORD978,Wrong Item,2024-04-21,2024-04-21 12:00:00,Closed
TKT2877,ORD5695,Late Delivery,2024-02-08,2024-02-11 00:00:00,Closed
TKT2878,ORD4464,Damaged Item,2024-06-04,2024-06-06 07:00:00,Closed
TKT2879,ORD7056,Damaged Item,2024-03-23,2024-03-23 06:00:00,Closed
TKT2880,ORD2146,Late Delivery,2024-01-02,2024-01-03 18:00:00,Closed
TKT2881,ORD6031,Refund,2024-04-22,2024-04-23 16:00:00,Closed
TKT2882,ORD7148,Refund,2024-06-11,2024-06-13 14:00:00,Closed
TKT2883,ORD8350,Damaged Item,2024-03-22,2024-03-24 00:00:00,Closed
TKT2884,ORD1599,Refund,2024-02-26,2024-02-27 02:00:00,Closed
TKT2885,ORD4266,Late Delivery,2024-01-01,2024-01-03 00:00:00,Closed
TKT2886,ORD5832,Refund,2024-01-15,2024-01-16 13:00:00,Closed
TKT2887,ORD2461,Wrong Item,2024-02-08,2024-02-10 19:00:00,Closed
TKT2888,ORD175,Refund,2024-05-09,2024-05-11 02:00:00,Closed
TKT2889,ORD4530,Damaged Item,2024-01-31,2024-02-01 23:00:00,Closed
TKT2890,ORD2112,Wrong Item,2024-01-31,2024-02-01 05:00:00,Closed
TKT2891,ORD8366,Wrong Item,2024-04-11,2024-04-12 15:00:00,Closed
TKT2892,ORD1013,Late Delivery,2024-06-29,2024-07-01 21:00:00,Closed
TKT2893,ORD9260,Late Delivery,2024-04-26,2024-04-27 13:00:00,Closed
TKT2894,ORD7386,Refund,2024-06-17,2024-06-19 08:00:00,Closed
TKT2895,ORD6557,Damaged Item,2024-05-08,2024-05-10 14:00:00,Closed
TKT2896,ORD2837,Wrong Item,2024-04-02,2024-04-02 15:00:00,Closed
TKT2897,ORD3269,Late Delivery,2024-04-23,2024-04-25 20:00:00,Closed
TKT2898,ORD7745,Damaged Item,2024-02-18,2024-02-18 08:00:00,Closed
TKT2899,ORD544,Damaged Item,2024-03-10,2024-03-10 10:00:00,Closed
TKT2900,ORD705,Wrong Item,2024-06-13,2024-06-15 14:00:00,Closed
TKT2901,ORD8606,Late Delivery,2024-06-06,2024-06-08 23:00:00,Closed
TKT2902,ORD948,Refund,2024-01-18,2024-01-18 23:00:00,Closed
TKT2903,ORD6869,Refund,2024-06-09,2024-06-10 06:00:00,Closed
TKT2904,ORD7402,Refund,2024-01-31,2024-02-02 18:00:00,Closed
TKT2905,ORD844,Wrong Item,2024-06-15,2024-06-17 18:00:00,Closed
TKT2906,ORD2212,Damaged Item,2024-03-22,2024-03-22 16:00:00,Closed
TKT2907,ORD3565,Late Delivery,2024-02-29,2024-02-29 02:00:00,Closed
TKT2908,ORD1594,Late Delivery,2024-05-28,2024-05-28 20:00:00,Closed
TKT2909,ORD1051,Refund,2024-03-21,2024-03-21 14:00:00,Closed
TKT2910,ORD3337,Refund,2024-02-10,2024-02-10 15:00:00,Closed
TKT2911,ORD6781,Refund,2024-01-02,2024-01-04 15:00:00,Closed
TKT2912,ORD8258,Damaged Item,2024-04-04,2024-04-04 14:00:00,Closed
TKT2913,ORD3648,Late Delivery,2024-06-13,2024-06-13 23:00:00,Closed
TKT2914,ORD6134,Refund,2024-01-20,2024-01-20 18:00:00,Closed
TKT2915,ORD4786,Refund,2024-01-24,2024-01-24 09:00:00,Closed
TKT2916,ORD6979,Wrong Item,2024-01-20,2024-01-21 18:00:00,Closed
TKT2917,ORD2336,Late Delivery,2024-02-07,2024-02-08 03:00:00,Closed
TKT2918,ORD2664,Refund,2024-06-19,2024-06-20 16:00:00,Closed
TKT2919,ORD8120,Refund,2024-01-25,2024-01-27 03:00:00,Closed
TKT2920,ORD8588,Damaged Item,2024-06-01,2024-06-02 10:00:00,Closed
TKT2921,ORD8559,Refund,2024-01-03,2024-01-03 14:00:00,Closed
TKT2922,ORD9948,Late Delivery,2024-03-04,2024-03-04 08:00:00,Closed
TKT2923,ORD3487,Damaged Item,2024-01-10,2024-01-10 06:00:00,Closed
TKT2924,ORD3514,Damaged Item,2024-05-24,2024-05-24 02:00:00,Closed
TKT2925,ORD5818,Refund,2024-06-18,2024-06-20 07:00:00,Closed
TKT2926,ORD4339,Damaged Item,2024-03-31,2024-04-02 05:00:00,Closed
TKT2927,ORD5999,Wrong Item,2024-03-20,2024-03-21 18:00:00,Closed
TKT2928,ORD8423,Refund,2024-03-10,2024-03-10 05:00:00,Closed
TKT2929,ORD8918,Damaged Item,2024-04-27,2024-04-28 23:00:00,Closed
TKT2930,ORD2411,Late Delivery,2024-01-22,2024-01-22 22:00:00,Closed
TKT2931,ORD9284,Damaged Item,2024-04-10,2024-04-11 02:00:00,Closed
TKT2932,ORD5478,Wrong Item,2024-04-30,2024-05-02 17:00:00,Closed
TKT2933,ORD1554,Refund,2024-02-09,2024-02-10 02:00:00,Closed
TKT2934,ORD2763,Refund,2024-04-17,2024-04-18 14:00:00,Closed
TKT2935,ORD5986,Wrong Item,2024-04-01,2024-04-01 20:00:00,Closed
TKT2936,ORD3159,Damaged Item,2024-03-29,2024-03-29 05:00:00,Closed
TKT2937,ORD9119,Wrong Item,2024-04-06,2024-04-06 20:00:00,Closed
TKT2938,ORD736,Refund,2024-02-10,2024-02-12 08:00:00,Closed
TKT2939,ORD7420,Damaged Item,2024-04-12,2024-04-14 20:00:00,Closed
TKT2940,ORD4269,Late Delivery,2024-06-14,2024-06-15 21:00:00,Closed
TKT2941,ORD8062,Late Delivery,2024-01-09,2024-01-10 13:00:00,Closed
TKT2942,ORD2063,Refund,2024-05-21,2024-05-23 12:00:00,Closed
TKT2943,ORD645,Late Delivery,2024-05-13,2024-05-15 01:00:00,Closed
TKT2944,ORD2222,Wrong Item,2024-06-28,2024-06-29 06:00:00,Closed
TKT2945,ORD8290,Late Delivery,2024-05-02,2024-05-03 13:00:00,Closed
TKT2946,ORD2783,Wrong Item,2024-03-13,2024-03-13 09:00:00,Closed
TKT2947,ORD3,Late Delivery,2024-06-01,2024-06-02 05:00:00,Closed
TKT2948,ORD1826,Refund,2024-03-24,2024-03-24 13:00:00,Closed
TKT2949,ORD3523,Damaged Item,2024-03-30,2024-04-01 18:00:00,Closed
TKT2950,ORD2938,Wrong Item,2024-04-20,2024-04-22 16:00:00,Closed
TKT2951,ORD9364,Damaged Item,2024-05-04,2024-05-06 21:00:00,Closed
TKT2952,ORD8817,Damaged Item,2024-04-13,2024-04-13 11:00:00,Closed
TKT2953,ORD143,Damaged Item,2024-03-09,2024-03-10 04:00:00,Closed
TKT2954,ORD8804,Refund,2024-02-06,2024-02-06 06:00:00,Closed
TKT2955,ORD7870,Late Delivery,2024-03-05,2024-03-06 09:00:00,Closed
TKT2956,ORD4259,Refund,2024-06-13,2024-06-14 17:00:00,Closed
TKT2957,ORD4979,Refund,2024-04-30,2024-04-30 23:00:00,Closed
TKT2958,ORD8526,Late Delivery,2024-06-10,2024-06-10 12:00:00,Closed
TKT2959,ORD2887,Damaged Item,2024-02-13,2024-02-15 23:00:00,Closed
TKT2960,ORD8430,Late Delivery,2024-04-27,2024-04-29 16:00:00,Closed
TKT2961,ORD4056,Refund,2024-02-27,2024-02-29 18:00:00,Closed
TKT2962,ORD9041,Damaged Item,2024-06-24,2024-06-26 22:00:00,Closed
TKT2963,ORD8126,Damaged Item,2024-02-14,2024-02-14 19:00:00,Closed
TKT2964,ORD4150,Damaged Item,2024-06-24,2024-06-25 05:00:00,Closed
TKT2965,ORD231,Damaged Item,2024-06-29,2024-06-29 18:00:00,Closed
TKT2966,ORD7891,Wrong Item,2024-03-31,2024-03-31 15:00:00,Closed
TKT2967,ORD4246,Refund,2024-06-13,2024-06-15 19:00:00,Closed
TKT2968,ORD752,Refund,2024-01-01,2024-01-02 00:00:00,Closed
TKT2969,ORD6278,Late Delivery,2024-01-24,2024-01-24 03:00:00,Closed
TKT2970,ORD4031,Refund,2024-01-20,2024-01-22 00:00:00,Closed
TKT2971,ORD6320,Late Delivery,2024-04-10,2024-04-10 16:00:00,Closed
TKT2972,ORD7078,Wrong Item,2024-02-06,2024-02-08 08:00:00,Closed
TKT2973,ORD115,Damaged Item,2024-06-05,2024-06-06 14:00:00,Closed
TKT2974,ORD5145,Refund,2024-04-06,2024-04-08 17:00:00,Closed
TKT2975,ORD4707,Refund,2024-06-15,2024-06-17 09:00:00,Closed
